house_id,bathrooms,rooms,price_per_m2,location,longitude,latitude
6431,3.0,3,5254.237288135593,"Carcavelos e Parede, Cascais, Lisboa",-9.347880631331488,38.69215555
6432,1.0,2,5645.1612903225805,"Benfica, Lisboa",-9.195298604626885,38.738026950000005
6433,1.0,4,4875.0,"Parque das Nações, Lisboa",-9.0953729,38.7638712
6434,1.0,4,1299.5169082125603,"Alenquer (Santo Estêvão e Triana), Alenquer, Lisboa",-9.012108514750118,39.052818
6435,1.0,2,3180.0,"Santo António dos Cavaleiros e Frielas, Loures, Lisboa",-9.155188759561335,38.818354150000005
6436,1.0,3,8314.436885865456,"Avenidas Novas, Lisboa",-9.149824916390864,38.73643625
6437,1.0,1,10285.714285714286,"Estrela, Lisboa",-9.163197932988131,38.7075024
6438,1.0,3,2125.0,"Santo António dos Cavaleiros e Frielas, Loures, Lisboa",-9.155188759561335,38.818354150000005
6439,1.0,2,2062.5,"Cacém e São Marcos, Sintra, Lisboa",-9.307724642023503,38.76445685
6440,2.0,3,2871.2871287128714,"Alcabideche, Cascais, Lisboa",-9.4090463,38.7338374
6441,4.0,6,3933.4882889325945,"Alvalade, Lisboa",-9.13931818806065,38.7474901
6442,2.0,2,8216.116734586565,"Avenidas Novas, Lisboa",-9.149824916390864,38.73643625
6443,3.0,3,8857.05483672212,"Parque das Nações, Lisboa",-9.0953729,38.7638712
6444,1.0,3,2763.157894736842,"Alcabideche, Cascais, Lisboa",-9.4090463,38.7338374
6445,,2,6481.481481481482,"Penha de França, Lisboa",-9.126961857690231,38.72715325
6446,3.0,3,2037.037037037037,"Torres Vedras (São Pedro, Santiago, Santa Maria do Castelo e São Miguel) e Matacães, Torres Vedras, Lisboa",,
6447,3.0,3,3361.9095646327114,"Alfragide, Amadora, Lisboa",-9.216004474419574,38.73366745
6448,3.0,3,4545.454545454545,"São Vicente, Lisboa",-9.125071258424402,38.71834765
6449,1.0,2,1697.3684210526317,"Agualva e Mira-Sintra, Sintra, Lisboa",-9.295235223028904,38.7738757
6450,1.0,3,4862.385321100917,"Arroios, Lisboa",-9.139259937314238,38.7316044
6451,1.0,2,5121.951219512195,"Arroios, Lisboa",-9.139259937314238,38.7316044
6452,1.0,1,5645.1612903225805,"Arroios, Lisboa",-9.139259937314238,38.7316044
6453,1.0,2,8713.13672922252,"Campolide, Lisboa",-9.167911166284304,38.73182715
6454,1.0,2,1805.555555555556,"Agualva e Mira-Sintra, Sintra, Lisboa",-9.295235223028904,38.7738757
6455,1.0,2,3916.6666666666665,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo, Oeiras, Lisboa",-9.228878991510486,38.705234950000005
6456,3.0,3,4535.714285714285,"Carcavelos e Parede, Cascais, Lisboa",-9.347880631331488,38.69215555
6457,2.0,2,11428.57142857143,"Santa Maria Maior, Lisboa",-9.13281443966602,38.71244015
6458,1.0,2,6359.090909090909,"Alvalade, Lisboa",-9.13931818806065,38.7474901
6459,1.0,2,4012.3456790123455,"Carnaxide e Queijas, Oeiras, Lisboa",-9.244178908941116,38.72609605
6460,1.0,1,7423.117709437965,"Santo António, Lisboa",-9.148989723959597,38.7217012
6461,1.0,2,5468.75,"Benfica, Lisboa",-9.195298604626885,38.738026950000005
6462,3.0,2,3081.818181818182,"Ramada e Caneças, Odivelas, Lisboa",-9.219697005708811,38.8146044
6463,2.0,2,3200.0,"Alcabideche, Cascais, Lisboa",-9.4090463,38.7338374
6464,2.0,3,2152.542372881356,"Alverca do Ribatejo e Sobralinho, Vila Franca de Xira, Lisboa",-9.04172692658602,38.9048341
6465,1.0,2,2029.4117647058824,"Algueirão-Mem Martins, Sintra, Lisboa",-9.3397834,38.7999099
6466,2.0,1,14800.0,"Arroios, Lisboa",-9.139259937314238,38.7316044
6467,2.0,2,7110.7784431137725,"Campo de Ourique, Lisboa",-9.16522274104384,38.7182127
6468,2.0,3,7217.847769028871,"Campo de Ourique, Lisboa",-9.16522274104384,38.7182127
6469,2.0,3,3003.945480631277,"Águas Livres, Amadora, Lisboa",-9.2204373553897,38.7455524
6470,2.0,2,2557.730143937041,"Venteira, Amadora, Lisboa",-9.240497507432714,38.74675855
6471,1.0,3,2642.889803383631,"Venteira, Amadora, Lisboa",-9.240497507432714,38.74675855
6472,2.0,2,3784.8101265822784,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo, Oeiras, Lisboa",-9.228878991510486,38.705234950000005
6473,4.0,4,4545.454545454545,"Loures, Lisboa",-9.1684512,38.8308741
6474,,3,4500.0,"Carcavelos e Parede, Cascais, Lisboa",-9.347880631331488,38.69215555
6475,1.0,2,5512.820512820513,"Arroios, Lisboa",-9.139259937314238,38.7316044
6476,3.0,4,5102.564102564103,"Areeiro, Lisboa",-9.1333962,38.7423786
6477,1.0,2,3084.11214953271,"Carnide, Lisboa",-9.187443588533895,38.7664262
6478,2.0,3,2157.164869029276,"Lousa, Loures, Lisboa",-9.2059575,38.8898108
6479,1.0,3,4090.909090909091,"Arroios, Lisboa",-9.139259937314238,38.7316044
6480,1.0,4,4942.528735632184,"Areeiro, Lisboa",-9.1333962,38.7423786
6481,1.0,1,7413.793103448276,"Misericórdia, Lisboa",-9.148208839964797,38.7106835
6482,1.0,1,7500.0,"Misericórdia, Lisboa",-9.148208839964797,38.7106835
6483,3.0,4,11279.557096290164,"Moscavide e Portela, Loures, Lisboa",-9.11095633567069,38.78273005
6484,3.0,3,1666.6666666666667,"Vialonga, Vila Franca de Xira, Lisboa",-9.0785504,38.8735511
6485,3.0,3,1930.555555555556,"Póvoa de Santa Iria e Forte da Casa, Vila Franca de Xira, Lisboa",-9.063360526368816,38.8640307
6486,3.0,2,3166.5729810755106,"Benfica, Lisboa",-9.195298604626885,38.738026950000005
6487,4.0,5,5750.0,"Avenidas Novas, Lisboa",-9.149824916390864,38.73643625
6488,2.0,2,7456.140350877193,"Santo António, Lisboa",-9.148989723959597,38.7217012
6489,4.0,5,5798.816568047338,"Belém, Lisboa",-9.2094318,38.6977695
6490,1.0,1,10204.081632653062,"Santo António, Lisboa",-9.148989723959597,38.7217012
6491,1.0,1,11176.470588235294,"Campo de Ourique, Lisboa",-9.16522274104384,38.7182127
6492,2.0,3,4473.684210526316,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo, Oeiras, Lisboa",-9.228878991510486,38.705234950000005
6493,4.0,3,4301.3100436681225,"São Domingos de Benfica, Lisboa",-9.176214740466666,38.74620965
6494,3.0,3,10487.80487804878,"Parque das Nações, Lisboa",-9.0953729,38.7638712
6495,3.0,4,12586.638428956488,"Avenidas Novas, Lisboa",-9.149824916390864,38.73643625
6496,3.0,4,12538.505968425106,"Avenidas Novas, Lisboa",-9.149824916390864,38.73643625
6497,3.0,3,8154.358562076491,"Avenidas Novas, Lisboa",-9.149824916390864,38.73643625
6498,3.0,3,8193.467906554773,"Avenidas Novas, Lisboa",-9.149824916390864,38.73643625
6499,1.0,1,7195.152739207271,"Avenidas Novas, Lisboa",-9.149824916390864,38.73643625
6500,1.0,1,6942.691239585964,"Avenidas Novas, Lisboa",-9.149824916390864,38.73643625
6501,1.0,1,7088.607594936709,"Avenidas Novas, Lisboa",-9.149824916390864,38.73643625
6502,1.0,1,6816.46048977531,"Avenidas Novas, Lisboa",-9.149824916390864,38.73643625
6503,1.0,1,6687.5,"Avenidas Novas, Lisboa",-9.149824916390864,38.73643625
6504,1.0,1,6437.768240343347,"Avenidas Novas, Lisboa",-9.149824916390864,38.73643625
6505,1.0,1,6562.5,"Avenidas Novas, Lisboa",-9.149824916390864,38.73643625
6506,2.0,2,7110.091743119266,"Avenidas Novas, Lisboa",-9.149824916390864,38.73643625
6507,2.0,2,7053.500133084908,"Avenidas Novas, Lisboa",-9.149824916390864,38.73643625
6508,2.0,2,6964.285714285715,"Avenidas Novas, Lisboa",-9.149824916390864,38.73643625
6509,1.0,1,6518.987341772152,"Avenidas Novas, Lisboa",-9.149824916390864,38.73643625
6510,2.0,2,6929.880550743138,"Avenidas Novas, Lisboa",-9.149824916390864,38.73643625
6511,2.0,2,6786.728176011356,"Avenidas Novas, Lisboa",-9.149824916390864,38.73643625
6512,2.0,2,6839.3215393033015,"Avenidas Novas, Lisboa",-9.149824916390864,38.73643625
6513,2.0,2,6743.119266055046,"Avenidas Novas, Lisboa",-9.149824916390864,38.73643625
6514,2.0,2,6565.74867773117,"Avenidas Novas, Lisboa",-9.149824916390864,38.73643625
6515,2.0,2,6653.655074520937,"Avenidas Novas, Lisboa",-9.149824916390864,38.73643625
6516,2.0,2,6474.557723873792,"Avenidas Novas, Lisboa",-9.149824916390864,38.73643625
6517,2.0,2,6427.304964539007,"Avenidas Novas, Lisboa",-9.149824916390864,38.73643625
6518,2.0,2,6337.771293087726,"Avenidas Novas, Lisboa",-9.149824916390864,38.73643625
6519,2.0,2,6166.267411942153,"Avenidas Novas, Lisboa",-9.149824916390864,38.73643625
6520,2.0,2,6330.275229357798,"Avenidas Novas, Lisboa",-9.149824916390864,38.73643625
6521,3.0,3,6747.086485381313,"Avenidas Novas, Lisboa",-9.149824916390864,38.73643625
6522,3.0,3,7087.84842908744,"Avenidas Novas, Lisboa",-9.149824916390864,38.73643625
6523,3.0,3,6508.553124787024,"Avenidas Novas, Lisboa",-9.149824916390864,38.73643625
6524,3.0,3,6644.857902269475,"Avenidas Novas, Lisboa",-9.149824916390864,38.73643625
6525,3.0,3,6372.248347304573,"Avenidas Novas, Lisboa",-9.149824916390864,38.73643625
6526,4.0,3,6815.068493150685,"Avenidas Novas, Lisboa",-9.149824916390864,38.73643625
6527,3.0,3,6270.019764192735,"Avenidas Novas, Lisboa",-9.149824916390864,38.73643625
6528,2.0,4,5393.939393939394,"Avenidas Novas, Lisboa",-9.149824916390864,38.73643625
6529,1.0,2,1706.0975609756097,"Agualva e Mira-Sintra, Sintra, Lisboa",-9.295235223028904,38.7738757
6530,,3,3049.645390070922,"Odivelas, Lisboa",-9.18782210264363,38.7953835
6531,3.0,3,10841.584158415842,"Estrela, Lisboa",-9.163197932988131,38.7075024
6532,4.0,6,6175.257731958763,"Belém, Lisboa",-9.2094318,38.6977695
6533,1.0,2,2846.153846153846,"Pontinha e Famões, Odivelas, Lisboa",-9.207912126669871,38.7839802
6534,2.0,2,7283.950617283951,"Misericórdia, Lisboa",-9.148208839964797,38.7106835
6535,2.0,2,2199.0,"Rio de Mouro, Sintra, Lisboa",-9.3256835,38.7723602
6536,2.0,3,1825.0,"Algueirão-Mem Martins, Sintra, Lisboa",-9.3397834,38.7999099
6537,1.0,1,3673.469387755102,"Mina de Água, Amadora, Lisboa",-9.23737804709219,38.777169400000005
6538,,2,4822.222222222223,"Santa Maria Maior, Lisboa",-9.13281443966602,38.71244015
6539,2.0,3,1691.970001829157,"Queluz e Belas, Sintra, Lisboa",-9.264548751189023,38.778747800000005
6540,,3,3165.555555555556,"São Domingos de Benfica, Lisboa",-9.176214740466666,38.74620965
6541,1.0,2,3384.6153846153848,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo, Oeiras, Lisboa",-9.228878991510486,38.705234950000005
6542,2.0,5,4705.882352941177,"Areeiro, Lisboa",-9.1333962,38.7423786
6543,2.0,2,2066.115702479339,"Casal de Cambra, Sintra, Lisboa",-9.2307698,38.8005207
6544,2.0,3,2727.2727272727275,"Odivelas, Lisboa",-9.18782210264363,38.7953835
6545,2.0,3,5755.631220534311,"Parque das Nações, Lisboa",-9.0953729,38.7638712
6546,2.0,3,7824.994288325336,"Avenidas Novas, Lisboa",-9.149824916390864,38.73643625
6547,2.0,3,7229.551451187335,"Alvalade, Lisboa",-9.13931818806065,38.7474901
6548,4.0,6,6883.116883116883,"Areeiro, Lisboa",-9.1333962,38.7423786
6549,4.0,4,2503.3557046979868,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias, Oeiras, Lisboa",-9.314443310006252,38.69325455
6550,4.0,4,5789.473684210527,"Santa Maria Maior, Lisboa",-9.13281443966602,38.71244015
6551,2.0,3,2253.333333333333,"Queluz e Belas, Sintra, Lisboa",-9.264548751189023,38.778747800000005
6552,1.0,2,2777.777777777778,"São Vicente, Lisboa",-9.125071258424402,38.71834765
6553,2.0,2,5445.026178010471,"Moscavide e Portela, Loures, Lisboa",-9.11095633567069,38.78273005
6554,2.0,3,1889.763779527559,"Queluz e Belas, Sintra, Lisboa",-9.264548751189023,38.778747800000005
6555,2.0,3,3481.25,"Areeiro, Lisboa",-9.1333962,38.7423786
6556,3.0,4,1860.4651162790697,"Póvoa de Santa Iria e Forte da Casa, Vila Franca de Xira, Lisboa",-9.063360526368816,38.8640307
6557,2.0,3,2727.2727272727275,"São Domingos de Rana, Cascais, Lisboa",-9.3417434,38.7015666
6558,2.0,2,4519.2307692307695,"Benfica, Lisboa",-9.195298604626885,38.738026950000005
6559,2.0,1,16447.36842105263,"Estrela, Lisboa",-9.163197932988131,38.7075024
6560,3.0,3,5965.217391304348,"Parque das Nações, Lisboa",-9.0953729,38.7638712
6561,3.0,4,4651.162790697675,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias, Oeiras, Lisboa",-9.314443310006252,38.69325455
6562,2.0,3,3849.5575221238937,"Lumiar, Lisboa",-9.163768329774571,38.7713305
6563,2.0,3,5268.817204301075,"Santa Maria Maior, Lisboa",-9.13281443966602,38.71244015
6564,2.0,4,4035.3535353535353,"Belém, Lisboa",-9.2094318,38.6977695
6565,2.0,2,2095.2380952380954,"Mafra, Lisboa",-9.3282374,38.9369782
6566,1.0,2,4818.181818181818,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo, Oeiras, Lisboa",-9.228878991510486,38.705234950000005
6567,2.0,2,8489.722966934763,"Campolide, Lisboa",-9.167911166284304,38.73182715
6568,2.0,4,1647.0588235294117,"Massamá e Monte Abraão, Sintra, Lisboa",-9.272814273095552,38.75766135
6569,2.0,3,2708.333333333333,"Alfragide, Amadora, Lisboa",-9.216004474419574,38.73366745
6570,2.0,3,4119.65811965812,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias, Oeiras, Lisboa",-9.314443310006252,38.69325455
6571,1.0,2,9172.441907867917,"Arroios, Lisboa",-9.139259937314238,38.7316044
6572,1.0,2,8574.534583503193,"Arroios, Lisboa",-9.139259937314238,38.7316044
6573,2.0,2,7949.449653485528,"Arroios, Lisboa",-9.139259937314238,38.7316044
6574,1.0,1,7862.033984275932,"Arroios, Lisboa",-9.139259937314238,38.7316044
6575,1.0,1,7759.155803848542,"Arroios, Lisboa",-9.139259937314238,38.7316044
6576,1.0,2,7385.81146744412,"Arroios, Lisboa",-9.139259937314238,38.7316044
6577,3.0,2,6716.796214937479,"Arroios, Lisboa",-9.139259937314238,38.7316044
6578,1.0,1,4509.803921568628,"São Vicente, Lisboa",-9.125071258424402,38.71834765
6579,2.0,2,1706.0975609756097,"Cacém e São Marcos, Sintra, Lisboa",-9.307724642023503,38.76445685
6580,2.0,2,1687.5,"Cacém e São Marcos, Sintra, Lisboa",-9.307724642023503,38.76445685
6581,2.0,1,6232.876712328767,"Campolide, Lisboa",-9.167911166284304,38.73182715
6582,1.0,2,3600.0,"Lumiar, Lisboa",-9.163768329774571,38.7713305
6583,2.0,2,4954.419342053111,"Penha de França, Lisboa",-9.126961857690231,38.72715325
6584,2.0,3,4034.969737726967,"Penha de França, Lisboa",-9.126961857690231,38.72715325
6585,2.0,2,1805.555555555556,"Algueirão-Mem Martins, Sintra, Lisboa",-9.3397834,38.7999099
6586,1.0,2,2128.5714285714284,"Agualva e Mira-Sintra, Sintra, Lisboa",-9.295235223028904,38.7738757
6587,1.0,2,1940.2985074626863,"Águas Livres, Amadora, Lisboa",-9.2204373553897,38.7455524
6588,1.0,2,1891.891891891892,"Massamá e Monte Abraão, Sintra, Lisboa",-9.272814273095552,38.75766135
6589,1.0,2,4814.814814814815,"Estrela, Lisboa",-9.163197932988131,38.7075024
6590,2.0,3,2227.2727272727275,"Sacavém e Prior Velho, Loures, Lisboa",-9.111521688666812,38.7944189
6591,2.0,4,2386.3636363636365,"Alfragide, Amadora, Lisboa",-9.216004474419574,38.73366745
6592,4.0,4,9386.792452830188,"Avenidas Novas, Lisboa",-9.149824916390864,38.73643625
6593,,1,2410.714285714286,"Queluz e Belas, Sintra, Lisboa",-9.264548751189023,38.778747800000005
6594,1.0,2,1250.0,"Ota, Alenquer, Lisboa",-8.9908879,39.1107606
6595,2.0,2,6730.769230769231,"Estrela, Lisboa",-9.163197932988131,38.7075024
6596,1.0,1,7962.529274004683,"Penha de França, Lisboa",-9.126961857690231,38.72715325
6597,1.0,2,3315.068493150685,"Santa Iria de Azoia, São João da Talha e Bobadela, Loures, Lisboa",-9.088739018185784,38.8443575
6598,2.0,2,3777.777777777778,"Lumiar, Lisboa",-9.163768329774571,38.7713305
6599,1.0,1,1728.110599078341,"Queluz e Belas, Sintra, Lisboa",-9.264548751189023,38.778747800000005
6600,2.0,2,4252.336448598131,"Carnide, Lisboa",-9.187443588533895,38.7664262
6601,4.0,4,7435.897435897436,"Avenidas Novas, Lisboa",-9.149824916390864,38.73643625
6602,1.0,2,1706.0975609756097,"Agualva e Mira-Sintra, Sintra, Lisboa",-9.295235223028904,38.7738757
6603,1.0,0,10625.0,"Santo António, Lisboa",-9.148989723959597,38.7217012
6604,2.0,3,1814.516129032258,"Vialonga, Vila Franca de Xira, Lisboa",-9.0785504,38.8735511
6605,2.0,2,2000.0,"Cacém e São Marcos, Sintra, Lisboa",-9.307724642023503,38.76445685
6606,2.0,3,4318.181818181818,"Cascais e Estoril, Cascais, Lisboa",-9.45676719216982,38.71503215
6607,,1,7012.987012987013,"Santo António, Lisboa",-9.148989723959597,38.7217012
6608,1.0,2,2956.989247311828,"Moscavide e Portela, Loures, Lisboa",-9.11095633567069,38.78273005
6609,1.0,2,2000.0,"Cacém e São Marcos, Sintra, Lisboa",-9.307724642023503,38.76445685
6610,1.0,2,2242.8571428571427,"Venteira, Amadora, Lisboa",-9.240497507432714,38.74675855
6611,3.0,4,4183.673469387755,"Arroios, Lisboa",-9.139259937314238,38.7316044
6612,2.0,2,7314.814814814815,"Parque das Nações, Lisboa",-9.0953729,38.7638712
6613,1.0,1,7875.0,"Parque das Nações, Lisboa",-9.0953729,38.7638712
6614,1.0,2,5200.0,"Misericórdia, Lisboa",-9.148208839964797,38.7106835
6615,1.0,2,8033.664881407804,"Campolide, Lisboa",-9.167911166284304,38.73182715
6616,1.0,3,7500.0,"Misericórdia, Lisboa",-9.148208839964797,38.7106835
6617,2.0,3,3800.0,"Areeiro, Lisboa",-9.1333962,38.7423786
6618,1.0,1,2184.285714285714,"Póvoa de Santa Iria e Forte da Casa, Vila Franca de Xira, Lisboa",-9.063360526368816,38.8640307
6619,1.0,0,3785.714285714286,"Alhandra, São João dos Montes e Calhandriz, Vila Franca de Xira, Lisboa",-9.011625222778765,38.9233146
6620,1.0,1,3280.0,"Alhandra, São João dos Montes e Calhandriz, Vila Franca de Xira, Lisboa",-9.011625222778765,38.9233146
6621,1.0,2,2950.617283950617,"Alhandra, São João dos Montes e Calhandriz, Vila Franca de Xira, Lisboa",-9.011625222778765,38.9233146
6622,1.0,2,3021.978021978022,"Alcabideche, Cascais, Lisboa",-9.4090463,38.7338374
6623,2.0,2,2595.0,"Encosta do Sol, Amadora, Lisboa",-9.215636322945969,38.770131500000005
6624,3.0,4,6217.616580310881,"Avenidas Novas, Lisboa",-9.149824916390864,38.73643625
6625,3.0,4,5851.063829787234,"Avenidas Novas, Lisboa",-9.149824916390864,38.73643625
6626,1.0,2,2114.102564102564,"Encosta do Sol, Amadora, Lisboa",-9.215636322945969,38.770131500000005
6627,1.0,2,1782.608695652174,"Rio de Mouro, Sintra, Lisboa",-9.3256835,38.7723602
6628,1.0,2,4571.428571428572,"Avenidas Novas, Lisboa",-9.149824916390864,38.73643625
6629,1.0,2,4190.0,"Santo António, Lisboa",-9.148989723959597,38.7217012
6630,2.0,2,7846.320346320346,"Campolide, Lisboa",-9.167911166284304,38.73182715
6631,,2,2328.0564054809097,"Mina de Água, Amadora, Lisboa",-9.23737804709219,38.777169400000005
6632,1.0,3,5271.3178294573645,"São Domingos de Benfica, Lisboa",-9.176214740466666,38.74620965
6633,1.0,2,3752.941176470588,"Penha de França, Lisboa",-9.126961857690231,38.72715325
6634,2.0,3,6310.679611650486,"Cascais e Estoril, Cascais, Lisboa",-9.45676719216982,38.71503215
6635,1.0,3,3357.1428571428573,"São Domingos de Benfica, Lisboa",-9.176214740466666,38.74620965
6636,1.0,2,2600.0,"Venteira, Amadora, Lisboa",-9.240497507432714,38.74675855
6637,2.0,3,2812.5,"Póvoa de Santa Iria e Forte da Casa, Vila Franca de Xira, Lisboa",-9.063360526368816,38.8640307
6638,1.0,1,10156.25,"Santa Maria Maior, Lisboa",-9.13281443966602,38.71244015
6639,4.0,5,3947.368421052632,"Porto Salvo, Oeiras, Lisboa",-9.3020403,38.717239
6640,3.0,3,5057.471264367816,"Porto Salvo, Oeiras, Lisboa",-9.3020403,38.717239
6641,,1,3742.4242424242425,"Pontinha e Famões, Odivelas, Lisboa",-9.207912126669871,38.7839802
6642,2.0,3,2291.6666666666665,"Barcarena, Oeiras, Lisboa",-9.2780907,38.7315692
6643,1.0,1,4444.444444444444,"Estrela, Lisboa",-9.163197932988131,38.7075024
6644,2.0,2,7683.982683982684,"Campolide, Lisboa",-9.167911166284304,38.73182715
6645,3.0,4,6580.838323353293,"Cascais e Estoril, Cascais, Lisboa",-9.45676719216982,38.71503215
6646,,4,572.0524017467249,"Castanheira do Ribatejo e Cachoeiras, Vila Franca de Xira, Lisboa",-8.98665021369602,38.99143565
6647,1.0,1,3359.375,"Cascais e Estoril, Cascais, Lisboa",-9.45676719216982,38.71503215
6648,1.0,2,3786.4077669902913,"Cascais e Estoril, Cascais, Lisboa",-9.45676719216982,38.71503215
6649,2.0,3,3095.2380952380954,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo, Oeiras, Lisboa",-9.228878991510486,38.705234950000005
6650,2.0,2,4734.04255319149,"Carcavelos e Parede, Cascais, Lisboa",-9.347880631331488,38.69215555
6651,1.0,2,6329.787234042553,"Misericórdia, Lisboa",-9.148208839964797,38.7106835
6652,1.0,2,2431.0810810810813,"Pontinha e Famões, Odivelas, Lisboa",-9.207912126669871,38.7839802
6653,1.0,2,2083.333333333333,"Agualva e Mira-Sintra, Sintra, Lisboa",-9.295235223028904,38.7738757
6654,2.0,2,2842.1052631578946,"Águas Livres, Amadora, Lisboa",-9.2204373553897,38.7455524
6655,2.0,3,2916.6666666666665,"São Domingos de Rana, Cascais, Lisboa",-9.3417434,38.7015666
6656,2.0,3,2458.333333333333,"Vila Franca de Xira, Lisboa",-8.988824041991643,38.912368400000005
6657,3.0,4,2258.064516129032,"Queluz e Belas, Sintra, Lisboa",-9.264548751189023,38.778747800000005
6658,1.0,1,2830.188679245283,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo, Oeiras, Lisboa",-9.228878991510486,38.705234950000005
6659,4.0,4,7116.788321167884,"Campo de Ourique, Lisboa",-9.16522274104384,38.7182127
6660,,1,4545.454545454545,"Arroios, Lisboa",-9.139259937314238,38.7316044
6661,2.0,3,3312.5,"Olivais, Lisboa",-9.125823414435962,38.77032355
6662,1.0,2,4682.35294117647,"Campo de Ourique, Lisboa",-9.16522274104384,38.7182127
6663,1.0,2,1799.0,"Algueirão-Mem Martins, Sintra, Lisboa",-9.3397834,38.7999099
6664,1.0,3,3958.3333333333335,"Campo de Ourique, Lisboa",-9.16522274104384,38.7182127
6665,1.0,1,7659.574468085107,"Campo de Ourique, Lisboa",-9.16522274104384,38.7182127
6666,1.0,1,5571.428571428572,"Campo de Ourique, Lisboa",-9.16522274104384,38.7182127
6667,3.0,4,6314.814814814815,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo, Oeiras, Lisboa",-9.228878991510486,38.705234950000005
6668,1.0,2,4705.882352941177,"Campolide, Lisboa",-9.167911166284304,38.73182715
6669,1.0,2,2407.4074074074074,"Odivelas, Lisboa",-9.18782210264363,38.7953835
6670,2.0,3,4729.72972972973,"Benfica, Lisboa",-9.195298604626885,38.738026950000005
6671,1.0,0,7000.0,"Santa Maria Maior, Lisboa",-9.13281443966602,38.71244015
6672,1.0,2,2045.4545454545453,"Queluz e Belas, Sintra, Lisboa",-9.264548751189023,38.778747800000005
6673,1.0,2,1920.0,"Rio de Mouro, Sintra, Lisboa",-9.3256835,38.7723602
6674,3.0,4,5921.052631578948,"Parque das Nações, Lisboa",-9.0953729,38.7638712
6675,2.0,4,3727.272727272728,"São Vicente, Lisboa",-9.125071258424402,38.71834765
6676,4.0,5,8494.208494208495,"Avenidas Novas, Lisboa",-9.149824916390864,38.73643625
6677,2.0,3,3359.375,"Mina de Água, Amadora, Lisboa",-9.23737804709219,38.777169400000005
6678,2.0,2,3230.769230769231,"Mina de Água, Amadora, Lisboa",-9.23737804709219,38.777169400000005
6679,1.0,3,2531.746031746032,"Cacém e São Marcos, Sintra, Lisboa",-9.307724642023503,38.76445685
6680,4.0,4,6882.35294117647,"Parque das Nações, Lisboa",-9.0953729,38.7638712
6681,1.0,1,3888.8888888888887,"São Vicente, Lisboa",-9.125071258424402,38.71834765
6682,2.0,3,2872.340425531915,"Santa Iria de Azoia, São João da Talha e Bobadela, Loures, Lisboa",-9.088739018185784,38.8443575
6683,1.0,2,1788.4615384615386,"Massamá e Monte Abraão, Sintra, Lisboa",-9.272814273095552,38.75766135
6684,2.0,3,2920.731707317073,"Alcabideche, Cascais, Lisboa",-9.4090463,38.7338374
6685,1.0,3,3877.777777777778,"Estrela, Lisboa",-9.163197932988131,38.7075024
6686,1.0,2,3282.3529411764707,"Lumiar, Lisboa",-9.163768329774571,38.7713305
6687,2.0,4,2352.9411764705883,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias, Oeiras, Lisboa",-9.314443310006252,38.69325455
6688,1.0,1,2916.6666666666665,"Santo António dos Cavaleiros e Frielas, Loures, Lisboa",-9.155188759561335,38.818354150000005
6689,2.0,3,1945.6521739130435,"Póvoa de Santa Iria e Forte da Casa, Vila Franca de Xira, Lisboa",-9.063360526368816,38.8640307
6690,1.0,2,5692.307692307692,"Alcântara, Lisboa",-9.1828759210045,38.71105735
6691,2.0,3,2407.4074074074074,"Alverca do Ribatejo e Sobralinho, Vila Franca de Xira, Lisboa",-9.04172692658602,38.9048341
6692,2.0,6,3377.1929824561403,"Arroios, Lisboa",-9.139259937314238,38.7316044
6693,2.0,1,5250.0,"São Domingos de Rana, Cascais, Lisboa",-9.3417434,38.7015666
6694,2.0,3,4073.684210526316,"Benfica, Lisboa",-9.195298604626885,38.738026950000005
6695,3.0,3,5782.312925170068,"Carcavelos e Parede, Cascais, Lisboa",-9.347880631331488,38.69215555
6696,3.0,3,7821.229050279329,"Avenidas Novas, Lisboa",-9.149824916390864,38.73643625
6697,3.0,3,4726.351351351352,"Lumiar, Lisboa",-9.163768329774571,38.7713305
6698,2.0,4,4427.860696517413,"Avenidas Novas, Lisboa",-9.149824916390864,38.73643625
6699,2.0,3,5500.0,"Arroios, Lisboa",-9.139259937314238,38.7316044
6700,2.0,6,3590.909090909091,"Arroios, Lisboa",-9.139259937314238,38.7316044
6701,2.0,3,2730.408124161717,"Vialonga, Vila Franca de Xira, Lisboa",-9.0785504,38.8735511
6702,1.0,1,4192.975532754538,"Olivais, Lisboa",-9.125823414435962,38.77032355
6703,2.0,3,3666.427030913013,"Penha de França, Lisboa",-9.126961857690231,38.72715325
6704,,3,3005.686433793664,"Santo António dos Cavaleiros e Frielas, Loures, Lisboa",-9.155188759561335,38.818354150000005
6705,2.0,4,5285.714285714285,"Arroios, Lisboa",-9.139259937314238,38.7316044
